_id,Year,HPI Percentile Ranking,Encounter Setting,Category,Category Description,Diagnosis Group,Residence,Count
241,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,All Other Diagnoses,Homeless,116
242,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Co-Occuring Disorders,Homeless,415
243,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Mental Health Disorders,Homeless,145
244,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Substance Use Disorders,Homeless,139
245,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,All Other Diagnoses,Not Homeless,37988
246,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Co-Occuring Disorders,Not Homeless,1388
247,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Mental Health Disorders,Not Homeless,4802
248,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Substance Use Disorders,Not Homeless,2778
249,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Black,All Other Diagnoses,Homeless,987
250,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Black,Co-Occuring Disorders,Homeless,4055
251,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Black,Mental Health Disorders,Homeless,1227
252,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Black,Substance Use Disorders,Homeless,2284
253,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Black,All Other Diagnoses,Not Homeless,66966
254,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Black,Co-Occuring Disorders,Not Homeless,12067
255,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Black,Mental Health Disorders,Not Homeless,15700
256,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Black,Substance Use Disorders,Not Homeless,19231
257,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Hispanic,All Other Diagnoses,Homeless,1577
258,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Co-Occuring Disorders,Homeless,4817
259,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Mental Health Disorders,Homeless,1274
260,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Substance Use Disorders,Homeless,3591
261,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Hispanic,All Other Diagnoses,Not Homeless,387470
262,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Co-Occuring Disorders,Not Homeless,21198
263,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Mental Health Disorders,Not Homeless,49919
264,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Substance Use Disorders,Not Homeless,39272
265,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,White,All Other Diagnoses,Homeless,875
266,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,White,Co-Occuring Disorders,Homeless,5382
267,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,White,Mental Health Disorders,Homeless,1429
268,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,White,Substance Use Disorders,Homeless,2775
269,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,White,All Other Diagnoses,Not Homeless,127421
270,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,White,Co-Occuring Disorders,Not Homeless,26291
271,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,White,Mental Health Disorders,Not Homeless,41336
272,2020,0-25 (Least Healthy),Inpatient,Race/Ethnicity Group,White,Substance Use Disorders,Not Homeless,32623
273,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,All Other Diagnoses,Homeless,338
274,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Co-Occuring Disorders,Homeless,1131
275,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Mental Health Disorders,Homeless,380
276,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Substance Use Disorders,Homeless,816
277,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,All Other Diagnoses,Not Homeless,45425
278,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Co-Occuring Disorders,Not Homeless,4263
279,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Mental Health Disorders,Not Homeless,9023
280,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Substance Use Disorders,Not Homeless,5754
281,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,All Other Diagnoses,Homeless,11
282,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Co-Occuring Disorders,Homeless,73
283,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Mental Health Disorders,Homeless,21
284,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Substance Use Disorders,Homeless,57
285,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,All Other Diagnoses,Not Homeless,1638
286,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Co-Occuring Disorders,Not Homeless,371
287,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Mental Health Disorders,Not Homeless,458
288,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Substance Use Disorders,Not Homeless,454
289,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,All Other Diagnoses,Homeless,139
290,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Co-Occuring Disorders,Homeless,247
291,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Mental Health Disorders,Homeless,145
292,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Substance Use Disorders,Homeless,145
293,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,All Other Diagnoses,Not Homeless,68631
294,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Co-Occuring Disorders,Not Homeless,1968
295,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Mental Health Disorders,Not Homeless,8197
296,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Substance Use Disorders,Not Homeless,4173
297,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Black,All Other Diagnoses,Homeless,397
298,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Black,Co-Occuring Disorders,Homeless,2299
299,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Black,Mental Health Disorders,Homeless,630
300,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Black,Substance Use Disorders,Homeless,1051
301,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Black,All Other Diagnoses,Not Homeless,40982
302,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Black,Co-Occuring Disorders,Not Homeless,7162
303,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Black,Mental Health Disorders,Not Homeless,11109
304,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Black,Substance Use Disorders,Not Homeless,9460
305,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Hispanic,All Other Diagnoses,Homeless,1307
306,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Hispanic,Co-Occuring Disorders,Homeless,3211
307,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Hispanic,Mental Health Disorders,Homeless,822
308,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Hispanic,Substance Use Disorders,Homeless,2869
309,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Hispanic,All Other Diagnoses,Not Homeless,262761
310,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Hispanic,Co-Occuring Disorders,Not Homeless,16710
311,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Hispanic,Mental Health Disorders,Not Homeless,40941
312,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,Hispanic,Substance Use Disorders,Not Homeless,25526
313,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,White,All Other Diagnoses,Homeless,1161
314,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,White,Co-Occuring Disorders,Homeless,7171
315,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,White,Mental Health Disorders,Homeless,1760
316,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,White,Substance Use Disorders,Homeless,4549
317,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,White,All Other Diagnoses,Not Homeless,196226
318,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,White,Co-Occuring Disorders,Not Homeless,33641
319,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,White,Mental Health Disorders,Not Homeless,63671
320,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Race/Ethnicity Group,White,Substance Use Disorders,Not Homeless,36838
321,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,All Other Diagnoses,Homeless,262
322,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Co-Occuring Disorders,Homeless,929
323,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Mental Health Disorders,Homeless,276
324,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Substance Use Disorders,Homeless,587
325,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,All Other Diagnoses,Not Homeless,43482
326,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Co-Occuring Disorders,Not Homeless,4073
327,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Mental Health Disorders,Not Homeless,9487
328,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Substance Use Disorders,Not Homeless,4426
329,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,All Other Diagnoses,Homeless,11
330,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Co-Occuring Disorders,Homeless,55
331,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Mental Health Disorders,Homeless,14
332,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Substance Use Disorders,Homeless,39
333,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,All Other Diagnoses,Not Homeless,1254
334,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Co-Occuring Disorders,Not Homeless,225
335,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Mental Health Disorders,Not Homeless,354
336,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Substance Use Disorders,Not Homeless,248
337,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,All Other Diagnoses,Homeless,106
338,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Co-Occuring Disorders,Homeless,217
339,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Mental Health Disorders,Homeless,128
340,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Substance Use Disorders,Homeless,136
341,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,All Other Diagnoses,Not Homeless,72017
342,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Co-Occuring Disorders,Not Homeless,1667
343,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Mental Health Disorders,Not Homeless,8716
344,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Substance Use Disorders,Not Homeless,3425
345,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Black,All Other Diagnoses,Homeless,346
346,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Black,Co-Occuring Disorders,Homeless,1744
347,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Black,Mental Health Disorders,Homeless,519
348,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Black,Substance Use Disorders,Homeless,750
349,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Black,All Other Diagnoses,Not Homeless,28426
350,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Black,Co-Occuring Disorders,Not Homeless,4572
351,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Black,Mental Health Disorders,Not Homeless,7814
352,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Black,Substance Use Disorders,Not Homeless,5434
353,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Hispanic,All Other Diagnoses,Homeless,678
354,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Co-Occuring Disorders,Homeless,2870
355,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Mental Health Disorders,Homeless,570
356,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Substance Use Disorders,Homeless,1846
357,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Hispanic,All Other Diagnoses,Not Homeless,128321
358,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Co-Occuring Disorders,Not Homeless,9245
359,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Mental Health Disorders,Not Homeless,23159
360,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Substance Use Disorders,Not Homeless,11805
361,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,White,All Other Diagnoses,Homeless,960
362,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,White,Co-Occuring Disorders,Homeless,6399
363,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,White,Mental Health Disorders,Homeless,1457
364,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,White,Substance Use Disorders,Homeless,3623
365,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,White,All Other Diagnoses,Not Homeless,245268
366,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,White,Co-Occuring Disorders,Not Homeless,35005
367,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,White,Mental Health Disorders,Not Homeless,78685
368,2020,50.01-75 (Somewhat Healthy),Inpatient,Race/Ethnicity Group,White,Substance Use Disorders,Not Homeless,34397
369,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,All Other Diagnoses,Homeless,250
370,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Co-Occuring Disorders,Homeless,1206
371,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Mental Health Disorders,Homeless,332
372,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Substance Use Disorders,Homeless,728
373,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,All Other Diagnoses,Not Homeless,36661
374,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Co-Occuring Disorders,Not Homeless,3510
375,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Mental Health Disorders,Not Homeless,8541
376,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Other Race/Ethnicity,Substance Use Disorders,Not Homeless,2809
377,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,All Other Diagnoses,Homeless,11
378,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Co-Occuring Disorders,Homeless,43
379,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Mental Health Disorders,Homeless,11
380,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Substance Use Disorders,Homeless,33
381,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,All Other Diagnoses,Not Homeless,669
382,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Co-Occuring Disorders,Not Homeless,118
383,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Mental Health Disorders,Not Homeless,239
384,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,American Indian/Alaska Native,Substance Use Disorders,Not Homeless,94
385,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,All Other Diagnoses,Homeless,166
386,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Co-Occuring Disorders,Homeless,323
387,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Mental Health Disorders,Homeless,186
388,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Substance Use Disorders,Homeless,201
389,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,All Other Diagnoses,Not Homeless,90754
390,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Co-Occuring Disorders,Not Homeless,1673
391,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Mental Health Disorders,Not Homeless,10335
392,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Asian/Pacific Islander,Substance Use Disorders,Not Homeless,2969
393,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Black,All Other Diagnoses,Homeless,723
394,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Black,Co-Occuring Disorders,Homeless,2803
395,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Black,Mental Health Disorders,Homeless,716
396,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Black,Substance Use Disorders,Homeless,2241
397,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Black,All Other Diagnoses,Not Homeless,15962
398,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Black,Co-Occuring Disorders,Not Homeless,2949
399,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Black,Mental Health Disorders,Not Homeless,5044
400,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Black,Substance Use Disorders,Not Homeless,3203
401,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Hispanic,All Other Diagnoses,Homeless,895
402,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Co-Occuring Disorders,Homeless,2387
403,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Mental Health Disorders,Homeless,649
404,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Substance Use Disorders,Homeless,2342
405,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Hispanic,All Other Diagnoses,Not Homeless,59649
406,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Co-Occuring Disorders,Not Homeless,4907
407,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Mental Health Disorders,Not Homeless,12664
408,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,Hispanic,Substance Use Disorders,Not Homeless,5891
409,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,White,All Other Diagnoses,Homeless,1296
410,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,White,Co-Occuring Disorders,Homeless,6961
411,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,White,Mental Health Disorders,Homeless,1579
412,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,White,Substance Use Disorders,Homeless,4698
413,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,White,All Other Diagnoses,Not Homeless,236511
414,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,White,Co-Occuring Disorders,Not Homeless,28437
415,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,White,Mental Health Disorders,Not Homeless,76088
416,2020,75.01-100 (Most Healthy),Inpatient,Race/Ethnicity Group,White,Substance Use Disorders,Not Homeless,24263
417,2020,0-25 (Least Healthy),Inpatient,Age Group,0 to 18,All Other Diagnoses,Homeless,153
418,2020,0-25 (Least Healthy),Inpatient,Age Group,0 to 18,Co-Occuring Disorders,Homeless,73
419,2020,0-25 (Least Healthy),Inpatient,Age Group,0 to 18,Mental Health Disorders,Homeless,76
420,2020,0-25 (Least Healthy),Inpatient,Age Group,0 to 18,Substance Use Disorders,Homeless,22
421,2020,0-25 (Least Healthy),Inpatient,Age Group,0 to 18,All Other Diagnoses,Not Homeless,165147
422,2020,0-25 (Least Healthy),Inpatient,Age Group,0 to 18,Co-Occuring Disorders,Not Homeless,2561
423,2020,0-25 (Least Healthy),Inpatient,Age Group,0 to 18,Mental Health Disorders,Not Homeless,12174
424,2020,0-25 (Least Healthy),Inpatient,Age Group,0 to 18,Substance Use Disorders,Not Homeless,841
425,2020,0-25 (Least Healthy),Inpatient,Age Group,19 to 39,All Other Diagnoses,Homeless,742
426,2020,0-25 (Least Healthy),Inpatient,Age Group,19 to 39,Co-Occuring Disorders,Homeless,7283
427,2020,0-25 (Least Healthy),Inpatient,Age Group,19 to 39,Mental Health Disorders,Homeless,1925
428,2020,0-25 (Least Healthy),Inpatient,Age Group,19 to 39,Substance Use Disorders,Homeless,2341
429,2020,0-25 (Least Healthy),Inpatient,Age Group,19 to 39,All Other Diagnoses,Not Homeless,167706
430,2020,0-25 (Least Healthy),Inpatient,Age Group,19 to 39,Co-Occuring Disorders,Not Homeless,22930
431,2020,0-25 (Least Healthy),Inpatient,Age Group,19 to 39,Mental Health Disorders,Not Homeless,25288
432,2020,0-25 (Least Healthy),Inpatient,Age Group,19 to 39,Substance Use Disorders,Not Homeless,25760
433,2020,0-25 (Least Healthy),Inpatient,Age Group,40 to 59,All Other Diagnoses,Homeless,1554
434,2020,0-25 (Least Healthy),Inpatient,Age Group,40 to 59,Co-Occuring Disorders,Homeless,6906
435,2020,0-25 (Least Healthy),Inpatient,Age Group,40 to 59,Mental Health Disorders,Homeless,1686
436,2020,0-25 (Least Healthy),Inpatient,Age Group,40 to 59,Substance Use Disorders,Homeless,4707
437,2020,0-25 (Least Healthy),Inpatient,Age Group,40 to 59,All Other Diagnoses,Not Homeless,105941
438,2020,0-25 (Least Healthy),Inpatient,Age Group,40 to 59,Co-Occuring Disorders,Not Homeless,24107
439,2020,0-25 (Least Healthy),Inpatient,Age Group,40 to 59,Mental Health Disorders,Not Homeless,28623
440,2020,0-25 (Least Healthy),Inpatient,Age Group,40 to 59,Substance Use Disorders,Not Homeless,38193
441,2020,0-25 (Least Healthy),Inpatient,Age Group,60+,All Other Diagnoses,Homeless,1403
442,2020,0-25 (Least Healthy),Inpatient,Age Group,60+,Co-Occuring Disorders,Homeless,1647
443,2020,0-25 (Least Healthy),Inpatient,Age Group,60+,Mental Health Disorders,Homeless,818
444,2020,0-25 (Least Healthy),Inpatient,Age Group,60+,Substance Use Disorders,Homeless,2444
445,2020,0-25 (Least Healthy),Inpatient,Age Group,60+,All Other Diagnoses,Not Homeless,217290
446,2020,0-25 (Least Healthy),Inpatient,Age Group,60+,Co-Occuring Disorders,Not Homeless,15689
447,2020,0-25 (Least Healthy),Inpatient,Age Group,60+,Mental Health Disorders,Not Homeless,52853
448,2020,0-25 (Least Healthy),Inpatient,Age Group,60+,Substance Use Disorders,Not Homeless,34987
449,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Age Group,0 to 18,All Other Diagnoses,Homeless,151
450,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Age Group,0 to 18,Co-Occuring Disorders,Homeless,83
451,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Age Group,0 to 18,Mental Health Disorders,Homeless,78
452,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Age Group,0 to 18,Substance Use Disorders,Homeless,17
453,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Age Group,0 to 18,All Other Diagnoses,Not Homeless,141868
454,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Age Group,0 to 18,Co-Occuring Disorders,Not Homeless,2631
455,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Age Group,0 to 18,Mental Health Disorders,Not Homeless,11862
456,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Age Group,0 to 18,Substance Use Disorders,Not Homeless,612
457,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Age Group,19 to 39,All Other Diagnoses,Homeless,583
458,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Age Group,19 to 39,Co-Occuring Disorders,Homeless,5998
459,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Age Group,19 to 39,Mental Health Disorders,Homeless,1306
460,2020,25.01-50 (Somewhat Unhealthy),Inpatient,Age Group,19 to 39,Substance Use Disorders,Homeless,2311
